"No.","Time","Source","Destination","Protocol","Length","Info"
"400","1.509120","100.65.82.205","69.192.19.101","TLSv1.3","180","Application Data"
"401","1.509161","100.65.82.205","69.192.19.101","TLSv1.3","181","Application Data"
"402","1.509197","100.65.82.205","69.192.19.101","TLSv1.3","180","Application Data"
"403","1.509240","100.65.82.205","69.192.19.101","TLSv1.3","181","Application Data"
"404","1.509286","100.65.82.205","69.192.19.101","TLSv1.3","293","Application Data"
"405","1.509348","100.65.82.205","69.192.19.101","TLSv1.3","764","Application Data"
"406","1.509396","100.65.82.205","69.192.19.101","TLSv1.3","182","Application Data"
"407","1.509982","100.65.82.205","69.192.19.101","TLSv1.3","186","Application Data"
"408","1.510631","100.65.82.205","69.192.19.101","TLSv1.3","184","Application Data"
"409","1.512021","100.65.82.205","69.192.19.101","TLSv1.3","187","Application Data"
"410","1.513584","69.192.19.101","100.65.82.205","TCP","66","443  >  55762 [ACK] Seq=348791 Ack=7718 Win=64128 Len=0 TSval=3164178209 TSecr=3821982874"
"411","1.513609","69.192.19.101","100.65.82.205","TCP","66","443  >  55762 [ACK] Seq=348791 Ack=7833 Win=64128 Len=0 TSval=3164178209 TSecr=3821982874"
"412","1.513728","69.192.19.101","100.65.82.205","TCP","66","443  >  55762 [ACK] Seq=348791 Ack=8176 Win=64128 Len=0 TSval=3164178209 TSecr=3821982874"
"413","1.523335","69.192.19.101","100.65.82.205","TCP","66","443  >  55762 [ACK] Seq=348791 Ack=8291 Win=64128 Len=0 TSval=3164178218 TSecr=3821982884"
"414","1.526788","69.192.19.101","100.65.82.205","TCP","66","443  >  55762 [ACK] Seq=348791 Ack=8517 Win=64128 Len=0 TSval=3164178222 TSecr=3821982887"
"415","1.526873","69.192.19.101","100.65.82.205","TCP","66","443  >  55762 [ACK] Seq=348791 Ack=8747 Win=64128 Len=0 TSval=3164178222 TSecr=3821982887"
"416","1.526961","69.192.19.101","100.65.82.205","TCP","66","443  >  55762 [ACK] Seq=348791 Ack=8861 Win=64128 Len=0 TSval=3164178222 TSecr=3821982887"
